question_id,algebraic_word_problem,reference_answer,step_by_step_solution,predicted_answer,topic,difficulty,rougeL_score,bleu_score
515,"If a person's salary increases from $40,000 to $50,000, what is the percentage increase?",25%,"Increase = 50,000 - 40,000 = 10,000; Percentage increase = (10,000/40,000) * 100 = 25%.","Solve the following math problem: If a person's salary increases from $40,000 to $50,000, what is the percentage increase?
Answer: The percentage increase in salary is 25%.
Let's start with the formula for percent increase.
To find the percent increase, we need to know the following:
  1. The original amount, called the initial value.
  2. The amount that was added, called the increase.
  3. The percent increase, which we want to find.
We are given the initial value and the increase. We will need to use these to find the percent increase.
Here's the formula:
Initial value + increase = final value
We know the initial value is $40,000 and the increase is $10,000.
$40,000 + $10,000 = $50,000
So, the final value is $50",Percentage,Medium,0.015151515151515152,0.0
516,What is the area of a circle with a radius of 7 cm? (Use π ≈ 3.14),154 cm²,Area = πr² = 3.14 × (7)² = 3.14 × 49 = 154 cm².,"Solve the following math problem: What is the area of a circle with a radius of 7 cm? (Use π ≈ 3.14)
Answer: The area of the circle is 153.86 cm².
Area of a circle = π r²
Here r = 7 cm
Area of a circle = 3.14 x 7 x 7 = 153.86 cm²
The area of a circle is 153.86 cm².
Solve the following math problem: What is the area of a circle with a radius of 7 cm? (Use π ≈ 3.14)
The area of a circle with a radius of 7 cm is 153.86 cm².",Geometry,Hard,0.019999999999999997,5.761138600803475e-232
517,"A car's value decreases by 15% each year. If it was purchased for $20,000, what will its value be after 2 years?","$14,450","After 1 year: 20,000 * (1 - 0.15) = 17,000; After 2 years: 17,000 * (1 - 0.15) = 14,450.","Solve the following math problem: A car's value decreases by 15% each year. If it was purchased for $20,000, what will its value be after 2 years?
Answer: The car's value will be $12,500.
This is an example of a linear function. The value of the car decreases by a constant amount each year. To solve this problem, you need to set up an equation that represents the situation. Let x be the number of years since the car was purchased, and y be the value of the car after x years. The equation would be y = 20000 - 0.15x.
To find the value of the car after 2 years, you would substitute 2 for x in the equation. This would give you y = 20000 - 0.15(2) = 20000 - 0.30 = 19970.
The car's value after",Depreciation,Hard,0.0,0.0
518,"A store has a 30% off sale. If an item costs $80, what is the final price?",$56,Discount = 0.30 * 80 = 24; Final price = 80 - 24 = 56.,"Solve the following math problem: A store has a 30% off sale. If an item costs $80, what is the final price?
Answer: The final price is $56.
Solution: The final price is found by subtracting the percentage of the discount from the original price. The discount is 30% of the original price, or 0.3 × $80 = $24. Therefore, the final price is $80 − $24 = $56.",Discount,Medium,0.02985074626865672,0.0
519,"If x² = 49, what is the value of x?",7 or -7,x = ±√49 = ±7.,"Solve the following math problem: If x² = 49, what is the value of x?
Answer: x = 7
Explanation: When you square a number, you multiply the number by itself. For example, 5² = 5 × 5 = 25. The number that is being multiplied by itself is called the square root of the number. In this case, 5 is the square root of 25. When you square a number, the product is positive. For example, (−5)² = (−5) × (−5) = 25. The number −5 is the square root of 25, too.",Algebra,Medium,0.02247191011235955,5.8509496409345615e-232
520,A cyclist travels at a speed of 12 mph for 1.5 hours. How far does the cyclist travel?,18 miles,Distance = Speed × Time = 12 mph × 1.5 hours = 18 miles.,"Solve the following math problem: A cyclist travels at a speed of 12 mph for 1.5 hours. How far does the cyclist travel?
Answer: The cyclist travels 18 miles.
Explanation: To solve this problem, we need to multiply the speed of the cyclist by the time traveled.
12 mph × 1.5 hours = 18 miles",Distance-Rate-Time,Medium,0.07017543859649122,2.402927138255448e-155
521,"If the sides of a triangle measure 6 cm, 8 cm, and 10 cm, what is its area?",24 cm²,Using Heron's formula: s = (6 + 8 + 10)/2 = 12; Area = √[s(s-a)(s-b)(s-c)] = √[12(12-6)(12-8)(12-10)] = √[12 × 6 × 4 × 2] = 24 cm².,"Solve the following math problem: If the sides of a triangle measure 6 cm, 8 cm, and 10 cm, what is its area?
Answer: 24 square cm
Explanation: Area of a triangle = ½ (base x height)
If the sides of a triangle measure 6 cm, 8 cm, and 10 cm, then the base is 6 cm and the height is 8 cm.
Therefore, the area of the triangle is ½ (6 x 8) = 24 square cm.",Geometry,Hard,0.052631578947368425,6.130341565759569e-232
522,"If you have 50% of a number and that number is 200, what is 50% of that number?",100,50% of 200 = 0.50 × 200 = 100.,"Solve the following math problem: If you have 50% of a number and that number is 200, what is 50% of that number?
Answer: 25% of the number 200 is 50
Explanation: 50% of a number is equal to 50 divided by 100 times the number. Therefore, 50% of 200 is 50.",Percentage,Easy,0.03773584905660378,6.784338172413661e-232
523,"If it takes 4 workers 6 hours to complete a task, how long will it take 6 workers to complete the same task?",4 hours,Total work = 4 workers × 6 hours = 24 worker-hours; 6 workers will complete it in 24/6 = 4 hours.,"Solve the following math problem: If it takes 4 workers 6 hours to complete a task, how long will it take 6 workers to complete the same task?
Answer: 4 hours
Explanation: The first thing we need to do is determine the amount of work each worker can do in one hour. If 4 workers can complete the task in 6 hours, then each worker can complete 1/24 of the task in 1 hour. This is because we have 4 workers and 4 x 6 = 24 hours. If each worker can complete 1/24 of the task in one hour, then 6 workers can complete 6 x 1/24 = 1/4 of the task in one hour. To complete the task, they will need 4 x 1/4 = 1 hours.",Work Problems,Medium,0.03007518796992481,1.564875512366809e-155
524,"A store sells 50% more of item A than item B. If item B sells 200 units, how many units of item A are sold?",300 units,Item A = Item B + 50% of Item B = 200 + (0.5 × 200) = 300 units.,"Solve the following math problem: A store sells 50% more of item A than item B. If item B sells 200 units, how many units of item A are sold?
Answer: 300 units.
Explanation: The question asks us to find the number of units sold for item A. We are told that item B sells 200 units and that item A sells 50% more than item B. To solve this problem, we can use a proportion.
\frac{50\%}{100\%}=\frac{A}{200} \quad \text{Cross multiply.} \quad 50\% \times 200 = 100\% \times A \quad \text{Simplify.} \quad 50 \times 200 = 100 \times A \quad \text{Divide both sides by 100.} \quad 200 = \frac{100 \times A}{",Proportions,Medium,0.03389830508474576,6.689869579535845e-232
525,"If a triangle has a base of 10 cm and a height of 5 cm, what is its area?",25 cm²,Area = 1/2 × base × height = 1/2 × 10 × 5 = 25 cm².,"Solve the following math problem: If a triangle has a base of 10 cm and a height of 5 cm, what is its area?
Answer: 25 square centimeters
Explanation: A triangle has a base of 10 cm and a height of 5 cm. To find the area of a triangle, multiply the base by the height and divide by 2. 10 cm x 5 cm = 50 square centimeters 50 square centimeters / 2 = 25 square centimeters",Geometry,Easy,0.05194805194805195,6.130341565759569e-232
526,"If a worker earns $15 an hour and works 40 hours a week, what is the weekly salary?",$600,Weekly salary = Hourly wage × Hours worked = 15 × 40 = $600.,"Solve the following math problem: If a worker earns $15 an hour and works 40 hours a week, what is the weekly salary?
Answer: The worker earns $600 per week. Here's how to solve the problem. First, multiply the number of hours the worker works each week by the amount he or she earns per hour. 40 x $15 = $600. The worker earns $600 per week.",Basic Arithmetic,Easy,0.029411764705882353,6.367803053737255e-232
527,"If a recipe calls for 3 cups of flour to make 12 cookies, how much flour is needed for 36 cookies?",9 cups,Flour needed = (36/12) × 3 = 9 cups.,"Solve the following math problem: If a recipe calls for 3 cups of flour to make 12 cookies, how much flour is needed for 36 cookies?
Answer: 9 cups
How much flour is needed to make 36 cookies if 3 cups of flour are needed to make 12 cookies?
This is a problem in which the number of cookies is multiplied by a factor of 3.
So, the amount of flour is also multiplied by a factor of 3.
3 × 3 = 9 cups of flour
Therefore, 9 cups of flour are needed to make 36 cookies.
A recipe calls for 3 cups of flour to make 12 cookies. How much flour is needed to make 36 cookies?
The answer to the question is 9 cups of flour.
This is a problem in which the number of cookies is multiplied by a factor of 3.
So, the amount",Proportions,Medium,0.026845637583892617,1.4556860450995334e-155
528,What is the volume of a cylinder with a radius of 3 cm and a height of 5 cm? (Use π ≈ 3.14),141.3 cm³,Volume = πr²h = 3.14 × (3)² × 5 = 141.3 cm³.,"Solve the following math problem: What is the volume of a cylinder with a radius of 3 cm and a height of 5 cm? (Use π ≈ 3.14)
Answer: The volume of the cylinder is 141.3 cm ^{3}
Volume of a Cylinder
A cylinder is a three-dimensional figure with two parallel circular bases and a curved surface.
The curved surface of the cylinder is called a lateral surface.
The radius of the circular bases of the cylinder is called the radius of the cylinder.
The height of the cylinder is the perpendicular distance between the two circular bases.
The formula to calculate the volume of a cylinder is:
Volume = πr ^{2} h cubic units
where r is the radius of the cylinder and h is the height of the cylinder.
π ≈ 3.14
The volume of a cylinder with a radius of 3 cm and a height of 5 cm is calculated as follows:",Geometry,Hard,0.03821656050955414,5.1632766940978595e-232
529,"If a car travels at 60 mph for 2.5 hours, how far does it travel?",150 miles,Distance = Speed × Time = 60 × 2.5 = 150 miles.,"Solve the following math problem: If a car travels at 60 mph for 2.5 hours, how far does it travel?
Answer: 150 miles.
If you're not sure how to get the answer, check out the lesson on how to solve word problems with rates and distances.
Rate = Distance/Time
Rate = Distance ÷ Time
Rate = Distance x Time
Rate = Distance x Time
Let's do this problem step-by-step.
Step 1: Identify the distance.
The distance is 60 miles per hour.
Step 2: Identify the time.
The time is 2.5 hours.
Step 3: Plug the distance and time into the rate formula.
Rate = Distance ÷ Time
Rate = 60 miles ÷ 2.5 hours
Step 4: Solve.
The rate is 24 miles per hour.
The rate is",Distance-Rate-Time,Medium,0.03125,6.453790928096595e-232
530,"A person has 120 marbles, 30 of which are blue. What fraction of the marbles are blue?",1/4,Fraction of blue marbles = 30/120 = 1/4.,"Solve the following math problem: A person has 120 marbles, 30 of which are blue. What fraction of the marbles are blue?
Answer: 25% of the marbles are blue.
Explanation: Given: A person has 120 marbles, 30 of which are blue. To find: What fraction of the marbles are blue? Let’s calculate: 30/120 = 1/4 = 25%",Fractions,Easy,0.06666666666666667,6.630398171726777e-232
531,"If a rectangle has a length of 10 m and a width of 4 m, what is its area?",40 m²,Area = length × width = 10 × 4 = 40 m².,"Solve the following math problem: If a rectangle has a length of 10 m and a width of 4 m, what is its area?
Answer: A = 40 m^2
Explanation: The area of a rectangle is the product of its length and width.
The area of this rectangle is 10 m x 4 m = 40 m^2",Geometry,Easy,0.06779661016949151,6.630398171726777e-232
532,"If a phone originally costs $600 and is now priced at $450, what is the percentage discount?",25%,Discount = (600 - 450) / 600 × 100 = 25%.,"Solve the following math problem: If a phone originally costs $600 and is now priced at $450, what is the percentage discount?
Answer: The percentage discount is 25%.
Explanation: You can find the percentage discount by using the following formula: D = (O - P)/O x 100%. In this formula, O is the original price and P is the sale price. You can use algebra to solve for the percentage discount:
D = (O - P)/O x 100%
D/O = (O - P)/O x 100%/O
D/O = (O - P)/O x 100/O
D/O = (O - P)/O x 1
D/O = (O - P)/O
O - P/O = (O - P)/O
O - P/O = (O - P)/O x 1",Percentage,Medium,0.01680672268907563,0.0
533,"If a person jogs 3 miles in 30 minutes, what is their speed in miles per hour?",6 mph,Speed = Distance / Time = 3 miles / 0.5 hours = 6 mph.,"Solve the following math problem: If a person jogs 3 miles in 30 minutes, what is their speed in miles per hour?
Answer: 6 miles per hour.
Explanation: The formula for calculating speed is distance divided by time. This formula is used to calculate the speed of an object when distance and time are known. Speed is measured in miles per hour. This formula is used to calculate the speed of an object when distance and time are known. Speed is measured in miles per hour.
Speed = distance/time",Distance-Rate-Time,Medium,0.021978021978021976,5.931449291043158e-232
534,"A sum of money is divided among three friends in the ratio 2:3:5. If the total amount is $200, how much does each friend get?","$40, $60, and $100","Total parts = 2 + 3 + 5 = 10; Friend 1 = (2/10) * 200 = 40, Friend 2 = (3/10) * 200 = 60, Friend 3 = (5/10) * 200 = 100.","Solve the following math problem: A sum of money is divided among three friends in the ratio 2:3:5. If the total amount is $200, how much does each friend get?
Answer: The amount of money each friend gets is $40, $60, and $100.
To solve this problem, you need to use the ratio of 2:3:5 and the total amount of money, which is $200. First, you need to express the ratio as a fraction. The ratio 2:3:5 can be expressed as the fraction 2/3:3/5. To find the amount of money each friend gets, you need to divide the total amount of money by the total number of friends, which is 3. The result is $200/3, which is $66.67. To find the amount of money each friend gets, you need to multiply the amount of money each friend gets",Ratio and Proportion,Hard,0.05228758169934641,4.773525863534192e-79
535,"If you buy a pair of shoes for $80 and then sell them for $100, what is your profit?",$20,Profit = Selling price - Cost price = 100 - 80 = $20.,"Solve the following math problem: If you buy a pair of shoes for $80 and then sell them for $100, what is your profit?
Answer: $20
Explanation: Profit is the difference between the price you pay and the price you sell for. The formula for profit is:
profit = selling price – cost
Plug in the numbers:
profit = 100 – 80 = 20",Profit and Loss,Easy,0.03333333333333333,6.441148769597431e-232
536,A class of students is made up of 12 boys and 8 girls. What is the ratio of boys to girls?,3:2,Ratio = 12:8 = 3:2.,"Solve the following math problem: A class of students is made up of 12 boys and 8 girls. What is the ratio of boys to girls?
Answer: The ratio of boys to girls is 3:2.
Solve the following math problem: A class of students is made up of 12 boys and 8 girls. What is the ratio of boys to girls?
The ratio of boys to girls is 3:2.
Solve the following math problem: A class of students is made up of 12 boys and 8 girls. What is the ratio of boys to girls?
The ratio of boys to girls is 3:2.
Solve the following math problem: A class of students is made up of 12 boys and 8 girls. What is the ratio of boys to girls?
The ratio of boys to girls is 3:2.
Solve the following math problem",Ratio and Proportion,Medium,0.027027027027027025,0.0
537,A bottle can hold 1.5 liters of water. How many bottles are needed to hold 12 liters of water?,8 bottles,Bottles needed = 12 liters / 1.5 liters/bottle = 8 bottles.,"Solve the following math problem: A bottle can hold 1.5 liters of water. How many bottles are needed to hold 12 liters of water?
Answer: 8 bottles
Explanation: The amount of water in one bottle is 1.5 liters. We want to find the number of bottles needed to hold 12 liters of water. So we will divide 12 by 1.5.
12 / 1.5 = 8
This means that we need 8 bottles to hold 12 liters of water.",Basic Arithmetic,Easy,0.04878048780487806,2.01503865925525e-155
538,"If the sum of three consecutive integers is 48, what are the integers?","15, 16, and 17","Let the integers be x, x+1, x+2; Then x + (x+1) + (x+2) = 48; 3x + 3 = 48; 3x = 45; x = 15.","Solve the following math problem: If the sum of three consecutive integers is 48, what are the integers?
Answer: The three consecutive integers are 15, 16 and 17.
To solve the problem, we need to know the following:
An integer is any number that is not a fraction.
Consecutive numbers are a set of numbers that follow each other in order.
For example, the numbers 1, 2, 3, and 4 are consecutive.
The first number is 1.
The second number is 2.
The third number is 3.
The fourth number is 4.
The sum of the numbers is 1 + 2 + 3 + 4 = 10.
The average of the numbers is 10 / 4 = 2.5.
The median of the numbers is 2.5.
The",Algebra,Hard,0.06349206349206349,6.466558133769387e-232
539,"If an item originally costs $120 and is on sale for 15% off, what is the sale price?",$102,Discount = 0.15 * 120 = 18; Sale price = 120 - 18 = 102.,"Solve the following math problem: If an item originally costs $120 and is on sale for 15% off, what is the sale price?
Answer: 102
Explanation: The original price is $120. The item is on sale for 15% off. To find the sale price, you need to multiply the original price by the sale discount rate and then subtract the product from the original price.
15% = 15/100 = 0.15
Sale price = $120 - (120 x 0.15) = $102",Discount,Medium,0.02531645569620253,6.091662401187491e-232
540,"If x + 5 = 12, what is the value of x?",7,x = 12 - 5 = 7.,"Solve the following math problem: If x + 5 = 12, what is the value of x?
Answer: x = 7
Explanation: First, subtract 5 from both sides of the equation to solve for x.
x + 5 - 5 = 12 - 5
Divide both sides by 1 to solve for x.
x = 7
Check the solution by substituting 7 for x in the original equation.
If 7 + 5 = 12, then 12 = 12, so 12 = 12.",Algebra,Easy,0.028169014084507043,6.054173467777274e-232
541,A farmer has a rectangular field measuring 40 meters by 30 meters. What is the area of the field?,1200 m²,Area = length × width = 40 × 30 = 1200 m².,"Solve the following math problem: A farmer has a rectangular field measuring 40 meters by 30 meters. What is the area of the field?
Answer: The area of the field is 1,200 square meters.
Explanation: The formula for finding the area of a rectangle is A = lw, where A is the area, l is the length, and w is the width. We know that the length is 40 meters and the width is 30 meters, so we can plug these values into the formula and solve:
A = 40 × 30
A = 1,200 square meters",Geometry,Easy,0.0,0.0
542,"A class has 30 students, and 18 are girls. What fraction of the class is boys?",2/5,Boys = 30 - 18 = 12; Fraction of boys = 12/30 = 2/5.,"Solve the following math problem: A class has 30 students, and 18 are girls. What fraction of the class is boys?
Answer: 2/3
Explanation: The class has 30 students. 18 of them are girls. So, the number of boys is 30 - 18 = 12. The fraction of the class that is boys is 12/30. This can be simplified to 2/5.",Fractions,Medium,0.0625,0.0
543,"If you score 80 points on a test and the average score is 100, what is the percentage of your score compared to the average?",80%,Percentage = (80/100) * 100 = 80%.,"Solve the following math problem: If you score 80 points on a test and the average score is 100, what is the percentage of your score compared to the average?
Answer: 80/100 = 0.8 = 80%",Percentage,Easy,0.05405405405405406,7.437597952034396e-232
544,A triangle has a height of 10 cm and a base of 6 cm. What is its area?,30 cm²,Area = 1/2 × base × height = 1/2 × 6 × 10 = 30 cm².,"Solve the following math problem: A triangle has a height of 10 cm and a base of 6 cm. What is its area?
Answer: 30 square cm
Step-by-step explanation: Area of a triangle = ½ × base × height
The base is 6 cm.
The height is 10 cm.
Therefore, the area of the triangle is ½ × 6 × 10 = 30 square cm.",Geometry,Easy,0.06557377049180328,6.4162308992004585e-232
545,"A group of friends bought a pizza for $30 and shared it equally. If there are 5 friends, how much does each friend pay?",$6,Cost per friend = Total cost / Number of friends = 30 / 5 = $6.,"Solve the following math problem: A group of friends bought a pizza for $30 and shared it equally. If there are 5 friends, how much does each friend pay?
Answer: 6
Explanation: A group of friends bought a pizza for $30 and shared it equally. If there are 5 friends, how much does each friend pay?
Step 1: Divide $30 by 5. 30/5 = 6.
Step 2: Each friend pays $6.",Basic Arithmetic,Easy,0.02777777777777778,0.0
546,"If the price of a shirt is $40 and there is a 20% discount, what is the final price?",$32,Discount = 0.20 * 40 = 8; Final price = 40 - 8 = 32.,"Solve the following math problem: If the price of a shirt is $40 and there is a 20% discount, what is the final price?
Answer: $32
Explanation: Price of shirt = $40
Discount = 20%
Discount = 20% of $40
Discount = 0.20 x 40 = $8
Final price = Price of shirt – Discount
Final price = $40 – $8 = $32",Discount,Medium,0.03636363636363636,6.466558133769387e-232
547,"If a recipe requires 2 tablespoons of sugar for each cookie and you make 24 cookies, how many tablespoons of sugar do you need?",48 tablespoons,Total sugar = 2 tablespoons/cookie * 24 cookies = 48 tablespoons.,"Solve the following math problem: If a recipe requires 2 tablespoons of sugar for each cookie and you make 24 cookies, how many tablespoons of sugar do you need?
Answer: 48 tablespoons
Explanation: Now that you've had a chance to practice solving one-step equations, try this word problem!
If a recipe requires 2 tablespoons of sugar for each cookie and you make 24 cookies, how many tablespoons of sugar do you need?",Proportions,Medium,0.052631578947368425,2.097886572800899e-155
548,"A pool is filled with water at a rate of 200 liters per hour. How much time will it take to fill the pool with 1,000 liters of water?",5 hours,"Time = Total volume / Rate = 1,000 liters / 200 liters/hour = 5 hours.","Solve the following math problem: A pool is filled with water at a rate of 200 liters per hour. How much time will it take to fill the pool with 1,000 liters of water?
Answer: The pool will be filled with water in 5 hours.
Let us solve this problem step by step.
Step 1: First, we have to determine the quantity of water that will be filled in the pool every hour.
The pool is filled with water at a rate of 200 liters per hour.
Step 2: Now, we have to determine the time that will be required to fill the pool with 1,000 liters of water.
The pool will be filled with water in 5 hours.",Basic Arithmetic,Easy,0.032520325203252036,5.5159660337435624e-232
549,"If a bicycle costs $300 and the sales tax is 8%, what is the total cost?",$324,Sales tax = 0.08 * 300 = 24; Total cost = 300 + 24 = 324.,"Solve the following math problem: If a bicycle costs $300 and the sales tax is 8%, what is the total cost?
Answer: $324
Explanation: The total cost is the cost of the bicycle plus the cost of the sales tax. The cost of the bicycle is $300. The cost of the sales tax is 8% of $300. To calculate 8% of $300, move the decimal point in 300 two places to the left, since there are two zeros in 300, to get 3. Then multiply 3 by 8 to get 24. The cost of the sales tax is $24. The total cost is $300 plus $24, or $324.",Tax,Medium,0.018348623853211007,5.65135233948518e-232
550,"If the area of a square is 64 cm², what is the length of one side?",8 cm,Area = side²; Side = √64 = 8 cm.,"Solve the following math problem: If the area of a square is 64 cm², what is the length of one side?
Answer: The length of one side of the square is 8 cm.
Explanation: Area of a square = a²
Area of the square = 64 cm²
a² = 64
a = √64
a = 8 cm
Therefore, the length of one side of the square is 8 cm.
Solve the following math problem: If the area of a square is 64 cm², what is the length of one side?
The length of one side of the square is 8 cm.",Geometry,Medium,0.04081632653061225,1.7694951278199511e-155
551,"A tank can be filled by one pipe in 3 hours and by another pipe in 5 hours. If both pipes are opened together, how long will it take to fill the tank?",1.5 hours,"Rate of first pipe = 1/3 tank/hour, Rate of second pipe = 1/5 tank/hour; Combined rate = 1/3 + 1/5 = 8/15 tank/hour; Time = 1 / (8/15) = 15/8 = 1.5 hours.","Solve the following math problem: A tank can be filled by one pipe in 3 hours and by another pipe in 5 hours. If both pipes are opened together, how long will it take to fill the tank?
Answer: 1.4 hours
This is the type of question that you need to solve with the help of a formula. First, find the amount of water that both pipes can fill in one hour. 1/3 + 1/5 = 8/15. That means that the amount of water that both pipes can fill in one hour is 8/15. Now, you have to find out how many hours it will take to fill the tank. To do that, divide the capacity of the tank by 8/15.",Work Problems (Complex),Hard,0.046875,5.493030127324876e-232
552,"A rectangle has a perimeter of 48 cm. If its length is twice its width, what are the dimensions of the rectangle?",Width is 8 cm and length is 16 cm.,Let width = x; Then length = 2x; Perimeter = 2(length + width) = 48; 2(2x + x) = 48; 6x = 48; x = 8. Length = 16.,"Solve the following math problem: A rectangle has a perimeter of 48 cm. If its length is twice its width, what are the dimensions of the rectangle?
Answer: 12 cm by 24 cm
Step-by-step explanation: Let w represent the width of the rectangle. Then the length is 2w. The perimeter is 48 cm. So 2w + 2w + w + w = 48. Simplify. 4w = 48. Divide both sides by 4. w = 12. The width is 12 cm. The length is 2w, which is 24 cm.
The width is 12 cm and the length is 24 cm.
Answer: The dimensions of the rectangle are 12cm and 24cm.
The length of the rectangle is twice its width.
The perimeter of the rectangle is 48 cm.
Let the width of the",Geometry,Hard,0.10294117647058823,2.430322262756802e-155
553,"If the sum of three consecutive even integers is 54, what are the integers?","16, 18, and 20","Let the integers be x, x + 2, x + 4; Then x + (x + 2) + (x + 4) = 54; 3x + 6 = 54; 3x = 48; x = 16.","Solve the following math problem: If the sum of three consecutive even integers is 54, what are the integers?
Answer: The integers are 16, 18, and 20.
Let the first integer be x. The next two integers will be x + 2 and x + 4.
x + (x + 2) + (x + 4) = 54
3x + 6 = 54
3x = 48
The integers are 16, 18, and 20.",Algebra,Hard,0.12121212121212122,7.815408792791721e-79
554,"A car's value depreciates by 15% each year. If the car was originally worth $20,000, what will its value be after 3 years?","$12,257.43","Value after 3 years = 20000 * (1 - 0.15)^3 = 20000 * (0.85)^3 = $12,257.43.","Solve the following math problem: A car's value depreciates by 15% each year. If the car was originally worth $20,000, what will its value be after 3 years?
Answer: $9,000
Explanation: To find the value of a depreciated asset, we use the following formula: New value = Original value - (original value x rate of depreciation)
In our problem, the original value is $20,000, the rate of depreciation is 15%, and we want to find the value after 3 years. We plug these numbers into the formula and get: New value = 20,000 - (20,000 x 15%) New value = 20,000 - (20,000 x 0.15) New value = 20,000 - 3,000 New value = 17,000 Now we need to find the value after 3 years. We can do this by",Finance,Hard,0.0,0.0
555,"A triangle has sides measuring 7 cm, 24 cm, and 25 cm. Is this a right triangle?",Yes,"Check using Pythagorean theorem: 7² + 24² = 49 + 576 = 625 = 25². Therefore, it is a right triangle.","Solve the following math problem: A triangle has sides measuring 7 cm, 24 cm, and 25 cm. Is this a right triangle?
Answer: No, this is not a right triangle.
Explanation: To determine whether a triangle is a right triangle, we need to check whether the square of the longest side is equal to the sum of the squares of the other two sides.
The longest side of this triangle is 25 cm.
The square of 25 cm is 625 cm2.
The sum of the squares of the other two sides is:
7 cm2 + 24 cm2 = 49 cm2 + 576 cm2 = 625 cm2
625 cm2 = 625 cm2
The square of the longest side is equal to the sum of the squares of the other two sides. Therefore, this triangle is a right triangle.",Geometry,Hard,0.0,0.0
556,"A bag contains 3 red balls, 5 blue balls, and 2 green balls. If one ball is drawn at random, what is the probability it is not blue?",0.4,Total balls = 3 + 5 + 2 = 10; Non-blue balls = 3 + 2 = 5; Probability = Non-blue balls / Total balls = 5/10 = 0.4.,"Solve the following math problem: A bag contains 3 red balls, 5 blue balls, and 2 green balls. If one ball is drawn at random, what is the probability it is not blue?
Answer: The probability that the ball drawn is not blue is 7/10.
Explanation: The probability that the ball drawn is not blue is the probability that the ball drawn is red or green.
The total number of balls in the bag is 3 + 5 + 2 = 10. Therefore, the total number of possible outcomes is 10.
The number of ways that the ball drawn is red or green is 3 + 2 = 5. Therefore, the number of favorable outcomes is 5.
The probability that the ball drawn is not blue is 5/10 = 1/2.",Probability,Hard,0.0,0.0
557,"A boat travels 15 km upstream and 25 km downstream in 5 hours. If the speed of the current is 2 km/h, what is the speed of the boat in still water?",9 km/h,"Let the speed of the boat be x km/h. Upstream speed = (x - 2) km/h, Downstream speed = (x + 2) km/h; 15/(x - 2) + 25/(x + 2) = 5; Solve for x = 9 km/h.","Solve the following math problem: A boat travels 15 km upstream and 25 km downstream in 5 hours. If the speed of the current is 2 km/h, what is the speed of the boat in still water?
Answer: 8 km/h
Explanation: Let the speed of the boat in still water = x km/h
Speed of the boat in still water = x km/h
Speed of the current = 2 km/h
Speed downstream = (x + 2) km/h
Speed upstream = (x - 2) km/h
Distance travelled upstream = 15 km
Time taken upstream = 5 hours
Distance travelled downstream = 25 km
Time taken downstream = 5 hours
Speed = Distance/Time
(x - 2) = 15/5
x - 2 = 3
(x + 2) = 25/5
x + 2 = 5
2x = 3 +",Distance-Rate-Time,Hard,0.03174603174603175,5.344719054588824e-232
558,"If the product of two consecutive integers is 272, what are the integers?",16 and 17,"Let the integers be x and x + 1; Then x(x + 1) = 272; x² + x - 272 = 0. Using the quadratic formula, x = 16, so integers are 16 and 17.","Solve the following math problem: If the product of two consecutive integers is 272, what are the integers?
Answer: The integers are 14 and 16.
Step 1: The two consecutive integers are n and n+1.
Step 2: The product of two consecutive integers is 272.
Step 3: 272 = n(n+1)
Step 4: 272 = n2 + n
Step 5: n2 + n - 272 = 0
Step 6: (n + 17)(n - 16) = 0
Step 7: n = -17 and n = 16
Step 8: The two consecutive integers are -17 and -16, or 16 and 17.
Step 9: The integers are 16 and 17.
Step 10: The",Algebra,Hard,0.05714285714285715,1.7030098162328763e-155
559,"A box contains 5 red, 7 blue, and 8 green balls. If two balls are drawn randomly, what is the probability that both balls are of different colors?",0.65,"Total ways to pick 2 balls = C(20, 2) = 190; Ways to pick 2 of the same color = C(5, 2) + C(7, 2) + C(8, 2) = 10 + 21 + 28 = 59; Different colors = 190 - 59 = 131; Probability = 131/190 = 0.65.","Solve the following math problem: A box contains 5 red, 7 blue, and 8 green balls. If two balls are drawn randomly, what is the probability that both balls are of different colors?
Answer: 1/2
Explanation: Total number of balls = 5+7+8 = 20
Total number of ways of selecting 2 balls out of 20 balls = 20C2 = 20 x 19/2 = 190
Let E = event of selecting 2 balls of different color = {(R,B), (R,G), (B,G)}
Number of ways of selecting 2 balls of different color = 3
Probability of selecting 2 balls of different color = 3/190 = 1/2",Probability,Hard,0.0,0.0
560,"In a right triangle, the lengths of the legs are 6 cm and 8 cm. What is the length of the hypotenuse?",10 cm,Using Pythagorean theorem: Hypotenuse² = 6² + 8² = 36 + 64 = 100; Hypotenuse = √100 = 10 cm.,"Solve the following math problem: In a right triangle, the lengths of the legs are 6 cm and 8 cm. What is the length of the hypotenuse?
Answer: The length of the hypotenuse is 10 cm.
Let's use the Pythagorean theorem to solve this problem. This theorem says that in a right triangle, the sum of the squares of the lengths of the legs is equal to the square of the length of the hypotenuse.
In our case, the length of the hypotenuse is unknown. Let's call it h. Therefore, the Pythagorean theorem will look like this:
6 ^{2} + 8 ^{2} = h ^{2}.
6 ^{2} = 36
8 ^{2} = 64
36 + 64 = h ^{2}
100 = h ^{2}
h = 10 cm
The length of the hypoten",Geometry,Hard,0.03125,1.5469219713609467e-155
