question_id,algebraic_word_problem,reference_answer,step_by_step_solution,predicted_answer,topic,difficulty,rougeL_score,bleu_score
39,"A company sells two types of chairs. Chair A costs $30, and Chair B costs $50. If 60 chairs are sold for a total of $2,100, how many of each type were sold?",35 Chair A and 25 Chair B,"Let number of Chair A = x, number of Chair B = y
x + y = 60
30x + 50y = 2100
Solve system of equations","Solve the following math problem: A company sells two types of chairs. Chair A costs $30, and Chair B costs $50. If 60 chairs are sold for a total of $2,100, how many of each type were sold?
Answer: Let's denote the number of Chair A sold as \(A\) and the number of Chair B sold as \(B\). We have two equations based on the given information:

1. The total number of chairs sold is 60:
\[A + B = 60\]

2. The total amount of money made from selling the chairs is $2,100:
\[30A + 50B = 2100\]

To solve this system of equations, we can use substitution or elimination. I'll use the elimination method here.

First, let's multiply the first equation by 30 to align it with the second equation in terms of coefficients for \(A\):
\[30A +",Systems of Equations,Hard,0.06802721088435375,2.2458797881835396e-155
40,"The ratio of boys to girls in a class is 4:5. If there are 90 students in total, how many are boys and how many are girls?",40 boys and 50 girls,"Let boys = 4x and girls = 5x
Total students = 4x + 5x = 90
9x = 90
x = 10
Boys = 4 * 10 = 40, Girls = 5 * 10 = 50","Solve the following math problem: The ratio of boys to girls in a class is 4:5. If there are 90 students in total, how many are boys and how many are girls?
Answer: The total ratio representing the students is 4+5 = 9 parts.
Each part represents 90/9 = 10 students.
So, there are 4*10 = 40 boys and 5*10 = 50 girls in the class. So the answer is: {'boys': 40, 'girls': 50. I aim for this to be precise.",Ratio and Proportion Problems,Hard,0.11494252873563218,8.985834143674355e-79
41,"Machine X can complete a task in 9 hours, and Machine Y can complete it in 12 hours. After working together for 4 hours, Machine X breaks down. How long will Machine Y take to finish the task?",5.33 hours,"Rate of Machine X = 1/9 job/hour, Rate of Machine Y = 1/12 job/hour
Together for 4 hours: (1/9 + 1/12) * 4 = 7/18 job completed
Remaining job = 1 - 7/18 = 11/18
Time for Machine Y to finish = (11/18) / (1/12) = 7.33 hours","Solve the following math problem: Machine X can complete a task in 9 hours, and Machine Y can complete it in 12 hours. After working together for 4 hours, Machine X breaks down. How long will Machine Y take to finish the task?
Answer: 6 hours.

Explanation:
Let's calculate the work done by each machine per hour and then determine how much of the task is left after they've worked together for 4 hours.

Machine X's work rate = \( \frac{1}{9} \) of the task per hour.
Machine Y's work rate = \( \frac{1}{12} \) of the task per hour.

Together, their combined work rate is \( \frac{1}{9} + \frac{1}{12} = \frac{4}{36} + \frac{3}{36} = \frac{7}{36} \) of the task per hour.

In 4 hours, they would have completed",Work Problems (Complex),Hard,0.014492753623188406,0.0
42,"A shopkeeper sells an item for $150, making a 10% profit. What was the cost price of the item?",$136.36,"Selling price = Cost price * (1 + Profit %)
150 = Cost price * 1.1
Cost price = 150 / 1.1 = $136.36","Solve the following math problem: A shopkeeper sells an item for $150, making a 10% profit. What was the cost price of the item?
Answer: The cost price of the item was $136.36.

Step-by-step explanation:

Let's denote the cost price of the item as \(C\). The shopkeeper makes a 10% profit on this cost price, which means the selling price is 110% of the cost price. We know that the selling price is $150.

So, we can write the equation as:
\[1.10 \times C = \$150\]

To find the cost price (\(C\)), we divide both sides by 1.10:
\[C = \frac{\$150}{1.10}\]

\[C = \$136.36\",Profit and Loss,Hard,0.035398230088495575,0.0
43,Mike starts with 10 pencils. He gives away 2 pencils each day. How many pencils will he have after 5 days?,0 pencils,"Day 1: 10 - 2 = 8 pencils
Day 2: 8 - 2 = 6 pencils
Day 3: 6 - 2 = 4 pencils
Day 4: 4 - 2 = 2 pencils
Day 5: 2 - 2 = 0 pencils","Solve the following math problem: Mike starts with 10 pencils. He gives away 2 pencils each day. How many pencils will he have after 5 days?
Answer: Mike will have 0 pencils after 5 days.

Here's the reasoning:

1. Mike starts with 10 pencils.
2. Each day, he gives away 2 pencils.
3. Over 5 days, he gives away a total of \(2 \times 5 = 10\) pencils.
4. Since he started with only 10 pencils and has given away all 10, he will have 0 pencils left after 5 days.",Simple Equations,Easy,0.043010752688172046,1.864699005416488e-155
44,A notebook costs $4.50. How much will 5 notebooks cost?,$22.50,5 notebooks * $4.50/notebook = $22.50,"Solve the following math problem: A notebook costs $4.50. How much will 5 notebooks cost?
Answer: To find out how much 5 notebooks will cost, you need to multiply the cost of one notebook by the number of notebooks:

\[ \text{Cost of one notebook} \times \text{Number of notebooks} = \text{Total cost} \]

Given that one notebook costs $4.50 and you want to buy 5 notebooks:

\[ \$4.50 \times 5 = \$22.50 \]

Therefore, 5 notebooks will cost $22.50.",Basic Arithmetic,Easy,0.04878048780487806,0.0
45,"Tom is 3 years younger than Jack. If Jack is 15, how old is Tom?",12 years old,Tom = Jack's age - 3 = 15 - 3 = 12,"Solve the following math problem: Tom is 3 years younger than Jack. If Jack is 15, how old is Tom?
Answer: If Jack is 15 years old and Tom is 3 years younger than Jack, then Tom's age can be calculated by subtracting 3 from Jack's age.

So, Tom's age = Jack's age - 3
Tom's age = 15 - 3
Tom's age = 12

Therefore, Tom is 12 years old.",Age Problems (Basic),Easy,0.07999999999999999,2.7804873983407155e-155
46,A car travels at 50 miles per hour. How far does it travel in 4 hours?,200 miles,Distance = Speed * Time = 50 miles/hour * 4 hours = 200 miles,"Solve the following math problem: A car travels at 50 miles per hour. How far does it travel in 4 hours?
Answer: To find out how far the car travels in 4 hours, you can use the formula:

Distance = Speed × Time

Given that the speed is 50 miles per hour and the time is 4 hours, plug these values into the formula:

Distance = 50 miles/hour × 4 hours

Now, perform the multiplication:

Distance = 200 miles

So, the car travels 200 miles in 4 hours.",Distance-Rate-Time,Easy,0.046511627906976744,1.8963968856510385e-155
47,John and Mike together have 90 dollars. John has 20 dollars more than Mike. How much does each have?,John has 55 dollars and Mike has 35 dollars,"Let Mike's dollars = x
John's dollars = x + 20
x + (x + 20) = 90
2x + 20 = 90
2x = 70
x = 35
John = 55, Mike = 35","Solve the following math problem: John and Mike together have 90 dollars. John has 20 dollars more than Mike. How much does each have?
Answer: Let's denote Mike's amount of money as \(M\) and John's amount as \(J\). We are given two pieces of information:

1. \(J + M = 90\)
2. \(J = M + 20\)

We can substitute the second equation into the first to solve for \(M\):

\[M + 20 + M = 90\]

Combine like terms:

\[2M + 20 = 90\]

Subtract 20 from both sides:

\[2M = 70\]

Divide by 2:

\[M = 35\]

Now that we know Mike has $35, we can find out how much John has",Equations with Two Variables,Medium,0.12173913043478261,2.8839951007217232e-155
48,"A solution contains 40% salt. If there are 20 liters of solution, how much salt is in the solution?",8 liters of salt,Amount of salt = 40% of 20 liters = 0.4 * 20 = 8 liters,"Solve the following math problem: A solution contains 40% salt. If there are 20 liters of solution, how much salt is in the solution?
Answer: To find out how much salt is in the solution, you can calculate 40% of the total volume of the solution.

Given:
- Percentage of salt = 40%
- Total volume of solution = 20 liters

To find the amount of salt, use the formula:

\[ \text{Amount of salt} = \left( \frac{\text{Percentage of salt}}{100} \right) \times \text{Total volume of solution} \]

Substitute the given values:

\[ \text{Amount of salt} = \left( \frac{40}{100} \right) \times 20 \]

\[ \text{Amount of salt} = 0.",Mixture Problems,Medium,0.05555555555555555,2.262234480700279e-155
49,A car and a bike together can cover a distance in 2 hours. The car alone can cover it in 1.5 hours. How long will the bike take to cover the distance alone?,6 hours,"Rate of car = 1/1.5 distance/hour, Rate of bike = 1/x distance/hour
Together: 1/1.5 + 1/x = 1/2
Solve for x = 6 hours","Solve the following math problem: A car and a bike together can cover a distance in 2 hours. The car alone can cover it in 1.5 hours. How long will the bike take to cover the distance alone?
Answer: Let's denote the speed of the car as \(C\) (in distance per hour) and the speed of the bike as \(B\) (in distance per hour). We are given that the car can cover the distance in 1.5 hours, so its speed is \(\frac{D}{1.5}\), where \(D\) is the total distance.

The combined speed of the car and the bike in 2 hours is equal to the distance divided by 2 hours. This gives us their combined speed as \(\frac{D}{2}\).

The equation for the combined speed is:
\[C + B = \frac{D}{2}\]

Substituting the expression for \(C\) into this equation, we",Work Problems,Medium,0.013513513513513513,5.315431820564006e-232
50,"In 3 years, Anna will be three times as old as she was 5 years ago. How old is Anna now?",7 years old,"Let Anna's current age = x
In 3 years, Anna's age = x + 3
5 years ago, Anna's age = x - 5
x + 3 = 3(x - 5)
x + 3 = 3x - 15
x = 7","Solve the following math problem: In 3 years, Anna will be three times as old as she was 5 years ago. How old is Anna now?
Answer: Let's denote Anna's current age as \(A\).

According to the problem, in 3 years, Anna's age will be \(A + 3\). It also states that this age will be three times what her age was 5 years ago, which means it will be \(3(A - 5)\).

So, we can set up the equation:

\[A + 3 = 3(A - 5)\]

Expanding and solving for \(A\):

\[A + 3 = 3A - 15\]

Bringing all terms involving \(A\) to one side and constants to the other gives:

\[3 + 15 = 3A - A\]

\[18 =",Age Problems (Complex),Medium,0.03389830508474576,6.518923202947529e-232
51,A laptop is priced at $900 with a 20% discount. What is the sale price?,$720,Sale price = $900 * (1 - 0.20) = $900 * 0.80 = $720,"Solve the following math problem: A laptop is priced at $900 with a 20% discount. What is the sale price?
Answer: The original price of the laptop is $900.

A 20% discount on $900 can be calculated as:

\[ \text{Discount} = 900 \times \frac{20}{100} = 900 \times 0.20 = 180 \]

So, the discount amount is $180.

To find the sale price after applying the discount, subtract the discount from the original price:

\[ \text{Sale Price} = \text{Original Price} - \text{Discount} = 900 - 180 = 720 \]

Therefore, the sale price of the laptop is $720.",Percentage Problems,Easy,0.02150537634408602,0.0
52,A car travels 100 miles in 2 hours. What is the average speed?,50 miles per hour,Speed = Distance / Time = 100 miles / 2 hours = 50 miles per hour,"Solve the following math problem: A car travels 100 miles in 2 hours. What is the average speed?
Answer: The average speed of the car is 50 miles per hour (mph). 

To find the average speed, we can use the formula:

Average Speed = Total Distance / Total Time

In this case, the total distance traveled is 100 miles and the total time taken is 2 hours. So,

Average Speed = 100 miles / 2 hours = 50 mph.",Distance-Rate-Time,Easy,0.10256410256410257,0.028562505929305506
53,"Jack buys 3 shirts, each priced at $30. He gets a $15 discount. How much does he pay?",$75,"Total = 3 * $30 = $90
Discount = $15
Final amount = $90 - $15 = $75","Solve the following math problem: Jack buys 3 shirts, each priced at $30. He gets a $15 discount. How much does he pay?
Answer: The total cost of the shirts before the discount is 3*30 = 90 dollars.
After applying the discount, Jack pays 90-15 = 75 dollars. So the answer is: $75$",Simple Equations,Easy,0.037037037037037035,0.0
54,A square has a side length of 6 meters. What is its area?,36 square meters,Area = side^2 = 6^2 = 36 square meters,"Solve the following math problem: A square has a side length of 6 meters. What is its area?
Answer: The area of a square is calculated by squaring the length of one of its sides. Given that the side length of the square is 6 meters, the area can be found as follows:

Area = side length × side length
Area = 6 meters × 6 meters
Area = 36 square meters

So, the area of the square is 36 square meters.",Geometry,Easy,0.07500000000000001,7.079893191305051e-79
55,"Tom has 3 times as many books as Lisa. Together, they have 80 books. How many books does each have?","Tom has 60 books, Lisa has 20 books","Let Lisa's books = x
Tom's books = 3x
x + 3x = 80
4x = 80
x = 20, 3x = 60","Solve the following math problem: Tom has 3 times as many books as Lisa. Together, they have 80 books. How many books does each have?
Answer: Lisa has 20 books and Tom has 60 books.
Explanation: Let's denote the number of books Lisa has as \(L\) and the number of books Tom has as \(T\). According to the problem, we have two equations:

1. \(T = 3L\) (Tom has 3 times as many books as Lisa)
2. \(T + L = 80\) (Together, they have 80 books)

We can substitute the first equation into the second one:

\(3L + L = 80\)

Combine like terms:

\(4L = 80\)

Divide both sides by 4:

\(L = 20\)

Now that we know \(L",Equations with Two Variables,Medium,0.11382113821138212,0.026788501984625967
